Ziptie	Lot_Name	Species	seed_zone	elevation_cat	elevation_band	lot	tree_num	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	BD_17	%_alive_needles_17	Height_18	BD_18	%_alive_needles_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Needles?	Height_21	BD_21	alive_needles_21	num_needles
purple	PILA30_1	PILA	531	-99	3000	-99	28	832	0	2017	-99	17.5	3.4	-99	27	5.6	-99	29.5	7.5	100	-99	-99	-99	0	54.4	12.1	100	5
purple	PILA30_1	PILA	531	-99	3000	-99	24	905	0	2017	-99	23	4.9	75	7.4	29	-99	33.5	8.61	100	44	14.4	100	5	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	22	918	0	2017	-99	15.5	3.9	-99	20	6.85	-99	18	8.15	100	29	10.8	100	5	-99	-99	-99	-99
purple	PILA30_1	PILA	531	-99	3000	-99	16	958	0	2017	-99	20	5.5	75	26	7.98	100	-99	-99	-99	-99	-99	-99	-99	85.2	24.4	100	5
purple	PILA30_1	PILA	531	-99	3000	-99	21	989	0	2017	-99	13	5.1	75	16	6.04	100	23	7.33	100	35	8.9	100	3	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	1	-99	0	2017	2017	15	2.5	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	3	-99	0	2017	2017	11	3.9	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	4	-99	0	2017	2017	8	2.5	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	6	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	9	-99	0	2017	2017	14	2.8	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	11	-99	0	2017	2017	9	2.2	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	13	-99	0	2017	2017	9.5	2.3	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	14	-99	0	2017	2017	11	3.4	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	22	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	18	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	24	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	25	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	26	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	10	192	0	2017	2018	13.5	3.1	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	12	-99	0	2017	2018	14.5	2.9	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	23	741	0	2017	2020	-99	-99	-99	-99	-99	-99	49	14.56	100	-99	-99	-99	0	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	5	251	0	2017	2020	9	1.9	-99	-99	-99	-99	13	4.8	100	-99	-99	-99	0	27	6.3	0	5
red	PILA60_1	PILA	531	-99	6000	-99	7	465	0	2017	2021	11	3.7	-99	14	5.3	100	16	6.5	50	15	6.5	30	5	15	6.3	0	5
red	PILA60_1	PILA	531	-99	6000	-99	8	197	1	2017	-99	16	4.6	-99	24	7.06	100	34	11.74	100	41	13.9	100	5	37.4	17.5	100	5
red	PILA60_1	PILA	531	-99	6000	-99	19	328	0	2017	-99	12	3.5	100	17	6.47	100	18	8.83	100	-99	-99	-99	0	34.2	14.8	100	5
red	PILA60_1	PILA	531	-99	6000	-99	17	339	0	2017	-99	8.5	3.1	100	12	9.55	100	23	13.57	100	33	12.1	100	3	44.2	17.8	100	5
red	PILA60_1	PILA	531	-99	6000	-99	2	400	1	2017	-99	13	3.5	-99	18	8.65	100	20.5	9.95	100	23	12	70	3	32.2	14.4	100	5
red	PILA60_1	PILA	531	-99	6000	-99	16	618	0	2017	-99	7.5	2.8	75	14	5.18	100	19	8.97	100	33	10.5	95	3	37	11.4	50	5
red	PILA60_1	PILA	531	-99	6000	-99	20	683	0	2017	-99	16	3.7	100	-99	-99	-99	27	9.52	100	41	7.5	100	5	39.8	15.6	95	3
red	PILA60_1	PILA	531	-99	6000	-99	21	901	1	2017	-99	13	3.7	75	-99	-99	-99	19.5	8.66	100	23	8.5	90	3	-99	-99	-99	-99
red	PILA60_1	PILA	531	-99	6000	-99	15	906	0	2017	-99	13	3.4	-99	15	5.88	100	19	7.91	100	26	6.4	100	3	50.4	15.7	100	5
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	1	-99	0	2017	2017	15.5	3.2	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	5	-99	0	2017	2017	15.5	3.2	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	8	-99	0	2017	2017	15.5	3.5	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	10	-99	0	2017	2017	18	3.1	0	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	11	-99	0	2017	2017	9	3	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	9	599	0	2017	2020	5.2	1.5	75	24	4.65	100	-99	-99	-99	-99	-99	-99	-99	47	17.5	0	5
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	3	708	0	2017	2020	14.5	4.1	75	34	8.96	100	18	6.57	25	-99	-99	-99	0	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	13	821	0	2017	2020	17.5	3.7	100	21	4.06	100	24	5.68	100	-99	-99	-99	0	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	2	110	1	2017	-99	12.5	5.1	100	-99	-99	-99	32.5	12.99	100	42	12.6	100	3	62.8	24.7	100	5
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	6	437	0	2017	-99	13	3.9	-99	19	4.15	100	19	7.5	100	26	11.2	100	3	42.8	15.6	100	5
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	7	567	0	2017	-99	10	3.6	-99	-99	-99	-99	16.5	8.27	100	37	13.3	100	3	-99	-99	-99	-99
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	12	843	0	2017	-99	19.5	4.3	75	22	8.24	-99	24	6.83	100	34	6.7	100	3	34	10.3	100	5
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	4	936	0	2017	-99	19	4.5	-99	31	6.67	100	45.5	14.75	100	41	17.3	30	0	52.4	18.6	100	3
SpringGreen	PILA40_1	PILA	531	-99	4000	-99	-99	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
