TAG_COLOR	Lot_Name	Species	lot	MOM	seed_zone	elevation_cat	elevation_band	tree_num	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	Height_18	BD_18	%_alive_needles_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Tissue_collected	Height_21	BD_21	alive_needles_21	num_needles
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	-99	2963	0	2018	2021	-99	-99	-99	-99	8.5	3.25	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	-99	1012	0	2018	2021	-99	-99	-99	-99	12	5.54	100	-99	-99	-99	-99	17.6	4.7	0	5
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	-99	2016	0	2018	-99	-99	-99	-99	-99	13.5	4.58	100	16	3.7	90	2	20.2	6.9	85	5
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	-99	2274	1	2018	-99	-99	-99	-99	-99	8.5	4.1	100	19.6	5	100	2	110.6	38.6	100	3
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	-99	2895	0	2018	-99	-99	-99	-99	-99	16	5.82	100	23	10	95	3	31.8	11	100	5
RegYellow/red	PILA60_25	PILA	5782	19376	531	-99	6000	-99	2900	1	2018	-99	-99	-99	-99	-99	13	5.41	100	15.3	4.3	90	3	29.4	7.4	100	5
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	1	-99	0	2018	2018	-99	17	3.79	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	2	-99	0	2018	2019	-99	14	2.72	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	3	-99	0	2018	2019	-99	11	3.7	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	4	-99	0	2018	2019	-99	15	2.78	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	5	-99	0	2018	2019	-99	12	2.62	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	-99	2754	0	2018	2021	-99	-99	-99	-99	18	6.75	100	-99	-99	-99	-99	-99	-99	-99	-99
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	-99	1071	0	2018	2021	-99	-99	-99	-99	16	3.98	100	-99	-99	-99	-99	20.4	4	0	5
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	-99	2678	1	2018	2021	-99	11	3.7	100	10	5.71	100	10	8.7	100	2	13	6.9	0	5
RegYellow/SkyBlue	PILA60_26	PILA	6144	19310	531	-99	6000	-99	2352	1	2018	-99	-99	15	2.78	100	16.5	6.31	-99	21	6.5	100	3	30.2	7.2	100	5
SkyBlue	PILA55_5	PILA	-99	-99	531	-99	5500	-99	283	0	2018	-99	-99	-99	-99	-99	14	10.19	100	-99	-99	-99	-99	27.8	14.2	100	5
SkyBlue	PILA55_5	PILA	-99	-99	531	-99	5500	-99	2178	0	2018	-99	-99	-99	-99	-99	31	8.99	100	52	11.6	100	5	78	23.2	100	3
SkyBlue/DkBlue	PILA55_6	PILA	6151	19349	531	-99	5500	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/DkBlue	PILA55_6	PILA	6151	19349	531	-99	5500	1	-99	0	2018	2019	-99	12	3.2	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/grey 	PILA55_7	PILA	6165	7555	531	-99	5500	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/grey 	PILA55_7	PILA	6165	7555	531	-99	5500	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/grey 	PILA55_7	PILA	6165	7555	531	-99	5500	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/grey 	PILA55_7	PILA	6165	7555	531	-99	5500	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/grey 	PILA55_7	PILA	6165	7555	531	-99	5500	2	2771	0	2018	2021	-99	13	2.82	100	19	4.58	100	30.8	10	100	3	35	9.2	0	5
SkyBlue/grey 	PILA55_7	PILA	6165	7555	531	-99	5500	1	2212	0	2018	-99	-99	20	4.35	100	25.5	8.42	100	50	13.6	90	5	77.2	21.6	100	5
SkyBlue/pink	PILA55_8	PILA	6166	7576	531	-99	5500	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/pink	PILA55_8	PILA	6166	7576	531	-99	5500	4	-99	0	2018	2019	-99	14	3.93	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/pink	PILA55_8	PILA	6166	7576	531	-99	5500	5	-99	0	2018	2019	-99	13	3.14	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/pink	PILA55_8	PILA	6166	7576	531	-99	5500	2	2070	1	2018	2021	-99	8	3.78	100	18	4.71	100	24.5	6.8	100	2	29	7.4	0	5
SkyBlue/pink	PILA55_8	PILA	6166	7576	531	-99	5500	1	2166	0	2018	-99	-99	16	2.8	100	19	5.25	100	29	8.6	100	3	40	11.1	100	5
SkyBlue/pink	PILA55_8	PILA	6166	7576	531	-99	5500	3	2193	0	2018	-99	-99	18	4.63	100	22.5	11.02	100	40	15.4	100	5	70.8	19.6	100	5
SkyBlue/red	PILA55_9	PILA	6421	7900	531	-99	5500	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/red	PILA55_9	PILA	6421	7900	531	-99	5500	1	621	0	2018	-99	-99	15	3.93	100	26.5	8.15	100	35.9	15	100	3	53.8	18.6	100	5
SkyBlue/RegYellow	PILA55_10	PILA	6149	19333	531	-99	5500	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/RegYellow	PILA55_10	PILA	6149	19333	531	-99	5500	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/RegYellow	PILA55_10	PILA	6149	19333	531	-99	5500	2	2919	0	2018	-99	-99	13	2.63	100	18.5	4.44	100	31	6	90	3	29.8	8.9	75	5
SkyBlue/RegYellow	PILA55_10	PILA	6149	19333	531	-99	5500	3	2881	0	2018	-99	-99	13	2.19	100	14	2.44	100	16.7	3.9	100	3	-99	-99	-99	-99
SkyBlue/SkyBlue 	PILA55_11	PILA	6766	19437	531	-99	5500	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/SkyBlue 	PILA55_11	PILA	6766	19437	531	-99	5500	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/SkyBlue 	PILA55_11	PILA	6766	19437	531	-99	5500	1	298	0	2018	2021	-99	-99	-99	-99	14	5.61	100	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/SkyBlue 	PILA55_11	PILA	6766	19437	531	-99	5500	2	2913	0	2018	-99	-99	11	3.44	100	18.5	5.8	100	34	9.9	100	3	39.8	11.3	100	5
SkyBlue/black	PILA55_12	PILA	6171	7577	531	-99	5500	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/black	PILA55_12	PILA	6171	7577	531	-99	5500	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/black	PILA55_12	PILA	6171	7577	531	-99	5500	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/black	PILA55_12	PILA	6171	7577	531	-99	5500	1	-99	0	2018	2019	-99	17	3.24	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/black	PILA55_12	PILA	6171	7577	531	-99	5500	2	2783	1	2018	2021	-99	21	4.65	100	19	6.63	100	22	6.8	100	3	30.2	8.5	0	5
SkyBlue/black	PILA55_12	PILA	6171	7577	531	-99	5500	-99	527	0	2018	-99	-99	-99	-99	-99	23.5	7.17	100	-99	-99	-99	-99	54.6	14.9	100	5
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	5	-99	0	2018	2018	-99	16	2.4	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	2	-99	0	2018	2019	-99	15	2.85	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	1	-99	0	2018	2019	-99	-99	2.23	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	-99	1666	0	2018	2021	-99	-99	-99	-99	11	3.27	75	-99	-99	-99	-99	9.6	6.1	0	-99
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	-99	288	1	2018	-99	-99	-99	-99	-99	23	4.69	100	32	7.9	100	3	36.2	13.2	100	3
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	3	407	0	2018	-99	-99	11	1.83	75	14	4.62	100	-99	-99	-99	-99	30.4	8.3	100	5
SkyBlue/clear	PILA55_13	PILA	6405	19370	531	-99	5500	4	2351	0	2018	-99	-99	11	2.52	75	14	4.64	100	20.8	4.3	100	3	23.4	5.7	100	5
SkyBlue/orange	PILA55_14	PILA	6156	19416	531	-99	5500	2	-99	0	2018	2019	-99	7	2.69	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/orange	PILA55_14	PILA	6156	19416	531	-99	5500	3	-99	0	2018	2019	-99	13	3.61	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/orange	PILA55_14	PILA	6156	19416	531	-99	5500	4	2817	0	2018	2020	-99	14	3.04	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/orange	PILA55_14	PILA	6156	19416	531	-99	5500	1	2604	0	2018	2021	-99	9	2.93	100	8	4.47	100	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/orange	PILA55_14	PILA	6156	19416	531	-99	5500	-99	1048	0	2018	-99	-99	-99	-99	-99	18	6.45	100	-99	-99	-99	-99	43.8	23.4	100	5
SkyBlue/pink	PILA55_15	PILA	6166	7576	531	-99	5500	-99	2266	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	2	-99	0	2018	2019	-99	16	4.2	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	7	2915	0	2018	2021	-99	10	3.2	-99	11	4.13	100	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	6	2983	0	2018	2021	-99	10	3.37	100	13	5.15	100	-99	-99	-99	-99	-99	-99	-99	-99
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	1	166	1	2018	2021	-99	16	3.61	100	28	13.93	75	20	5.2	80	3	27.6	10.1	0	5
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	5	2809	1	2018	2021	-99	8	2.59	100	16	5	100	23	1	90	3	29.8	7.3	0	5
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	3	1136	0	2018	-99	-99	10	3.63	100	15	4.81	100	21	8.4	40	2	27.6	9.9	100	5
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	8	1562	0	2018	-99	-99	13	3.47	100	13	6.91	100	-99	-99	-99	-99	36.4	11.2	100	5
SkyBlue/purple	PILA55_16	PILA	5193	19379	531	-99	5500	4	2181	0	2018	-99	-99	11	3.63	100	18	4.5	100	35	9.6	100	3	53.4	16	100	5
